,address,checkin_num,comment_num,detail,detail_url,facility_rating,favorite_num,hygiene_rating,image_num,indoor_floor,lat,lng,name,overall_rating,price,service_rating,street_id,tag,telephone,type,uid
0,上海市普陀区安远路678号(近叶家宅),0,21,1,http://api.map.baidu.com/place/detail?uid=08f1f1f53e58c5d388db731e&output=html&source=placeapi_v2,4.4,0,4.5,115,,31.241492966458,121.44107699855,莫泰酒店(上海安远路店),4.3,189.0,4.5,08f1f1f53e58c5d388db731e,酒店;快捷酒店,(021)55698855,hotel,08f1f1f53e58c5d388db731e
0,上海市黄浦区,0,30,1,http://api.map.baidu.com/place/detail?uid=3da907f369c48a4ab320a84b&output=html&source=placeapi_v2,4.5,0,4.6,53,,31.214855309341,121.47734539412,莫泰酒店(上海思南路店),4.1,256.0,4.6,3da907f369c48a4ab320a84b,酒店;快捷酒店,,hotel,3da907f369c48a4ab320a84b
0,上海市虹口区西江湾路718号(近广中路),0,177,1,http://api.map.baidu.com/place/detail?uid=15e1e85eb18b87bb5810930c&output=html&source=placeapi_v2,4.3,0,4.4,177,,31.282190314253,121.4872676945,锦江之星酒店(虹口足球场店),4.4,227.0,4.5,15e1e85eb18b87bb5810930c,酒店;快捷酒店,(021)65163286,hotel,15e1e85eb18b87bb5810930c
0,上海市虹口区乍浦路351号,0,388,1,http://api.map.baidu.com/place/detail?uid=4edf9fbf7378928dcc06a472&output=html&source=placeapi_v2,3.9,0,4.1,52,,31.256167932202,121.49334811769,上海安徒生文化酒店(外滩店),3.9,238.0,4.0,4edf9fbf7378928dcc06a472,酒店;其他,(021)51607888,hotel,4edf9fbf7378928dcc06a472
0,上海市浦东新区金高路1398号（近杨高北路）,0,33,1,http://api.map.baidu.com/place/detail?uid=2a7a25ec7561ef7a6c3e1b1f&output=html&source=placeapi_v2,4.2,0,4.4,189,,31.280419195177,121.61644947074,莫泰酒店(上海浦东金桥金高路店),4.1,195.0,4.3,2a7a25ec7561ef7a6c3e1b1f,酒店;快捷酒店,"(021)55698588-0,(021)55698588",hotel,2a7a25ec7561ef7a6c3e1b1f
0,历城路40号,0,62,1,http://api.map.baidu.com/place/detail?uid=0a46dc0f1f7ada4730621216&output=html&source=placeapi_v2,4.3,0,4.4,128,,31.182462677296,121.49904273701,锦江之星酒店(上海世博园区历城路店),4.4,218.0,4.4,0a46dc0f1f7ada4730621216,酒店;快捷酒店,(021)58800108,hotel,0a46dc0f1f7ada4730621216
0,上海市徐汇区宜山路250弄12号(近南丹路),0,39,1,http://api.map.baidu.com/place/detail?uid=befdb292065309f8871541c2&output=html&source=placeapi_v2,4.2,0,4.4,51,,31.195263691889,121.43631644772,如家快捷酒店(上海徐家汇交通大学宜山路店),4.3,229.0,4.4,befdb292065309f8871541c2,酒店;快捷酒店,(021)54069988,hotel,befdb292065309f8871541c2
0,浦东南路2253号,0,149,1,http://api.map.baidu.com/place/detail?uid=3e16dcb30285462807fef5a0&output=html&source=placeapi_v2,4.5,0,4.7,137,,31.210969912328,121.52123326758,如家快捷酒店(上海浦东南路世博店),4.5,189.0,4.6,3e16dcb30285462807fef5a0,酒店;快捷酒店,(021)50909950,hotel,3e16dcb30285462807fef5a0
0,上海市浦东新区浦东南路2200号(近微山路),0,148,1,http://api.map.baidu.com/place/detail?uid=f757e6ee7874870e260bd016&output=html&source=placeapi_v2,4.2,0,4.4,274,,31.211936218672,121.52119179225,锦江之星酒店(浦东南路塘桥店),4.1,88.0,4.4,f757e6ee7874870e260bd016,酒店;快捷酒店,(021)58899977,hotel,f757e6ee7874870e260bd016
0,上海市黄浦区徐家汇路3-7号,0,98,1,http://api.map.baidu.com/place/detail?uid=dfc496b6030e1cb68936ee14&output=html&source=placeapi_v2,4.1,0,4.2,175,,31.216838259437,121.48820767782,莫泰酒店(上海徐家汇路店),4.1,181.0,4.3,dfc496b6030e1cb68936ee14,酒店;快捷酒店,,hotel,dfc496b6030e1cb68936ee14
0,浦东新区杨高中路758号（距金桥立交桥200米）,0,38,1,http://api.map.baidu.com/place/detail?uid=101bc61b75a3e2bac42ba116&output=html&source=placeapi_v2,4.4,0,4.7,49,,31.253056383702,121.59477753968,如家快捷酒店(上海杨高中路店),4.2,132.0,4.5,101bc61b75a3e2bac42ba116,酒店;快捷酒店,"(021)50706006,(021)50756205",hotel,101bc61b75a3e2bac42ba116
0,上海市黄浦区天津路414,0,108,1,http://api.map.baidu.com/place/detail?uid=a4937c0e83607ed62cb9088d&output=html&source=placeapi_v2,4.2,0,4.5,421,,31.24253038887,121.48531238041,如家快捷酒店(外滩南京路步行街店),4.3,88.0,4.5,a4937c0e83607ed62cb9088d,酒店;快捷酒店,(021)33665999,hotel,a4937c0e83607ed62cb9088d
0,川南奉公路1226号,0,79,1,http://api.map.baidu.com/place/detail?uid=da053dd5e463d7e7f4e73b41&output=html&source=placeapi_v2,4.5,0,4.6,51,,31.18077009566,121.75173244998,上海维也纳酒店浦东机场店,4.6,120.0,4.6,da053dd5e463d7e7f4e73b41,酒店;快捷酒店,(021)61650800,hotel,da053dd5e463d7e7f4e73b41
0,上海市浦东新区浦三路208号（靠近临沂路路口）,0,27,1,http://api.map.baidu.com/place/detail?uid=5ce2637d9cac2c48ae31e516&output=html&source=placeapi_v2,4.4,0,4.5,130,,31.200382785679,121.51994420546,锦江之星酒店(浦三路店),4.4,239.0,4.5,5ce2637d9cac2c48ae31e516,酒店;快捷酒店,(021)61008858,hotel,5ce2637d9cac2c48ae31e516
0,上海市闵行区水清南路19号(近莘庄地铁站北广场),0,60,1,http://api.map.baidu.com/place/detail?uid=f3c2373caecadf4bd22dd61f&output=html&source=placeapi_v2,4.3,0,4.5,49,,31.117239931375,121.38986728771,锦江之星酒店(莘庄店),4.4,256.0,4.4,f3c2373caecadf4bd22dd61f,酒店;快捷酒店,(021)54132358,hotel,f3c2373caecadf4bd22dd61f
0,上海普陀区武宁路1500号(近曹杨路口),0,107,1,http://api.map.baidu.com/place/detail?uid=0dc3d82ddf0a4c7575e5b61f&output=html&source=placeapi_v2,4.2,0,4.3,230,,31.251966337513,121.41531885646,城市之家酒店(北海店),4.1,129.0,4.3,0dc3d82ddf0a4c7575e5b61f,酒店;快捷酒店,"(021)52666699,(021)52667415,(021)52667416",hotel,0dc3d82ddf0a4c7575e5b61f
0,上海市浦东新区川沙镇新川路399弄37号,0,132,1,http://api.map.baidu.com/place/detail?uid=2c0bd6c54434d8b343ab9a17&output=html&source=placeapi_v2,4.2,0,4.4,288,,31.198726129454,121.70554708098,如家快捷酒店(上海川沙新川路店),4.2,104.0,4.5,2c0bd6c54434d8b343ab9a17,酒店;快捷酒店,(021)58926777,hotel,2c0bd6c54434d8b343ab9a17
0,上海市浦东新区昌邑路569号,0,67,1,http://api.map.baidu.com/place/detail?uid=51a0423a7b9dbfbc932ca30f&output=html&source=placeapi_v2,3.9,0,4.2,261,,31.247582907772,121.5287597199,如家快捷酒店(陆家嘴东方明珠店),4.1,180.0,4.1,51a0423a7b9dbfbc932ca30f,酒店;快捷酒店,(021)68592999,hotel,51a0423a7b9dbfbc932ca30f
0,上海市普陀区中山北路2701号,0,61,1,http://api.map.baidu.com/place/detail?uid=a5097bfab552aa7af03cba0e&output=html&source=placeapi_v2,4.3,0,4.5,60,,31.248102899223,121.42592220317,锦江之星酒店(武宁店),4.4,199.0,4.4,a5097bfab552aa7af03cba0e,酒店;快捷酒店,(021)62058111,hotel,a5097bfab552aa7af03cba0e
0,徐汇区天钥桥路1001号(近八万人体育馆近徐家汇商圈近中山南二路),0,21,1,http://api.map.baidu.com/place/detail?uid=5b25f44633b565f31029350f&output=html&source=placeapi_v2,4.3,0,4.5,46,,31.184519701425,121.45169842671,新惠宾馆,4.3,228.0,4.4,5b25f44633b565f31029350f,酒店;星级酒店,"(021)64567700,(021)64566330",hotel,5b25f44633b565f31029350f
0,上海市浦东新区东方路296号,0,31,1,http://api.map.baidu.com/place/detail?uid=07f3c8b5634a777a6240a917&output=html&source=placeapi_v2,4.2,0,4.4,61,,31.242249569027,121.52811339127,锦江之星酒店(东方明珠店),4.1,85.0,4.4,07f3c8b5634a777a6240a917,酒店;快捷酒店,,hotel,07f3c8b5634a777a6240a917
0,上海市浦东新区南汇康桥川周公路2689号,0,29,1,http://api.map.baidu.com/place/detail?uid=5508504d4bb2d6d2c7f0251b&output=html&source=placeapi_v2,4.1,0,4.3,209,,31.150451622445,121.63230919391,上海康桥凯莱酒店,4.0,270.0,4.3,5508504d4bb2d6d2c7f0251b,酒店;快捷酒店,(021)68070000,hotel,5508504d4bb2d6d2c7f0251b
0,上海市浦东新区金高路2200号,0,49,1,http://api.map.baidu.com/place/detail?uid=6108521128bc82b8c51b7516&output=html&source=placeapi_v2,4.0,0,4.2,188,,31.267794255486,121.61288161972,汉庭酒店(杨高中路店),4.3,206.0,4.1,6108521128bc82b8c51b7516,酒店;快捷酒店,,hotel,6108521128bc82b8c51b7516
0,上海市浦东新区浦明路999号(与浦电路交汇),0,32,1,http://api.map.baidu.com/place/detail?uid=1cea15a95f7b84dc07fef54d&output=html&source=placeapi_v2,4.1,0,4.3,77,,31.221981966489,121.52116539809,7天连锁酒店(上海陆家嘴世茂滨江花园店),4.1,151.0,4.3,1cea15a95f7b84dc07fef54d,酒店;快捷酒店,(021)58855377,hotel,1cea15a95f7b84dc07fef54d
0,上海市松江区卖新公路2128号金城广场1层,0,106,1,http://api.map.baidu.com/place/detail?uid=e3418c87eecbd865eb12e410&output=html&source=placeapi_v2,4.6,0,4.6,216,,31.067757546516,121.31489524794,上海维也纳国际酒店（新桥店）,4.4,100.0,4.6,e3418c87eecbd865eb12e410,酒店;快捷酒店,(021)37828888,hotel,e3418c87eecbd865eb12e410
0,上海市长宁区武夷路155号,0,49,1,http://api.map.baidu.com/place/detail?uid=cac5fc7687bbf2ea2cb96d18&output=html&source=placeapi_v2,4.1,0,4.4,58,,31.220483844903,121.43443099135,汉庭酒店(中山公园店),3.8,148.0,4.3,cac5fc7687bbf2ea2cb96d18,酒店;快捷酒店,(021)60736990,hotel,cac5fc7687bbf2ea2cb96d18
0,金陵东路467号中华商厦3层,0,241,1,http://api.map.baidu.com/place/detail?uid=5b8ec17f94926115d3ff2304&output=html&source=placeapi_v2,4.2,0,4.4,98,,31.233824996916,121.48974586104,汉庭酒店(上海外滩金陵东路酒店),4.3,289.0,4.4,5b8ec17f94926115d3ff2304,酒店;快捷酒店,"(021)63281133,021-63284020,(021)63281133-0",hotel,5b8ec17f94926115d3ff2304
0,上海市浦东新区板泉路2055号,0,89,1,http://api.map.baidu.com/place/detail?uid=5b2f9b45b69429f645e27466&output=html&source=placeapi_v2,4.6,0,4.7,292,,31.172833943874,121.53765502411,维也纳酒店(世博三林店),4.4,285.0,4.7,5b2f9b45b69429f645e27466,酒店;快捷酒店,(021)50102666,hotel,5b2f9b45b69429f645e27466
0,上海市黄浦区重庆北路212号(武胜路口),0,65,1,http://api.map.baidu.com/place/detail?uid=c39b3f2261b563611d1d1177&output=html&source=placeapi_v2,4.3,0,4.5,127,,31.233189016193,121.47631921977,莫泰酒店(人民广场店),4.2,189.0,4.5,c39b3f2261b563611d1d1177,酒店;快捷酒店,(021)63596999,hotel,c39b3f2261b563611d1d1177
0,上海市虹口区东体育会路1130号,0,35,1,http://api.map.baidu.com/place/detail?uid=bff8fa7de1490db9c8213d1b&output=html&source=placeapi_v2,4.0,0,4.2,104,,31.294434927644,121.49684174066,7天连锁酒店(上海大柏树店),4.0,156.0,4.2,bff8fa7de1490db9c8213d1b,酒店;快捷酒店,(021)65680199,hotel,bff8fa7de1490db9c8213d1b
0,上海市浦东新区板泉路300号,0,31,1,http://api.map.baidu.com/place/detail?uid=4fc3161a8c7733b03a13fd17&output=html&source=placeapi_v2,4.3,0,4.5,113,,31.163301768503,121.50022511853,锦江之星酒店(世博店),4.2,80.0,4.5,4fc3161a8c7733b03a13fd17,酒店;快捷酒店,(021)58321888,hotel,4fc3161a8c7733b03a13fd17
0,友谊路40号12楼,0,35,1,http://api.map.baidu.com/place/detail?uid=d6df91c1260c0e73f7b91619&output=html&source=placeapi_v2,4.2,0,4.4,109,,31.412755,121.49601,红露圆宁江大酒店,4.5,267.0,4.4,d6df91c1260c0e73f7b91619,酒店;其他,(021)56608777,hotel,d6df91c1260c0e73f7b91619
0,上海虹口区中山北一路186号,0,24,1,http://api.map.baidu.com/place/detail?uid=71347086c441c0165cd4fe8c&output=html&source=placeapi_v2,4.4,0,4.5,299,,31.279364354157,121.4842985553,上海翰朝酒店,4.4,128.0,4.5,71347086c441c0165cd4fe8c,酒店;其他,"(021)56966111,(021)56966227",hotel,71347086c441c0165cd4fe8c
0,上海市长宁区哈密路1358号(近金浜路),0,70,1,http://api.map.baidu.com/place/detail?uid=07f3c8b56370777a6240a919&output=html&source=placeapi_v2,4.1,0,4.3,56,,31.206343143266,121.37357491941,锦江之星酒店(虹桥哈密路店),4.3,208.0,4.2,07f3c8b56370777a6240a919,酒店;快捷酒店,(021)62686888,hotel,07f3c8b56370777a6240a919
0,上海市静安区胶州路339号(近武定路),0,22,1,http://api.map.baidu.com/place/detail?uid=0d582d59d1f12b3bb8bd63d5&output=html&source=placeapi_v2,4.3,0,4.5,155,,31.236003564813,121.44911760576,锦江之星酒店(上海静安寺胶州路店),4.3,249.0,4.4,0d582d59d1f12b3bb8bd63d5,酒店;快捷酒店,(021)62535577,hotel,0d582d59d1f12b3bb8bd63d5
0,上海虹口区霍山路300号（近大连路）,0,49,1,http://api.map.baidu.com/place/detail?uid=56f2f696a8630e990aa8d41b&output=html&source=placeapi_v2,4.2,0,4.4,57,,31.261697987499,121.5200002939,莫泰168酒店(霍山路店),4.2,195.0,4.4,56f2f696a8630e990aa8d41b,酒店;快捷酒店,(021)55698955,hotel,56f2f696a8630e990aa8d41b
0,上海市长宁区沪青平公路38号,0,61,1,http://api.map.baidu.com/place/detail?uid=f6f3b1fd93af65599e82ea75&output=html&source=placeapi_v2,4.5,0,4.5,84,,31.189735819758,121.36362351951,莫泰酒店(上海虹桥机场店),4.5,160.0,4.5,f6f3b1fd93af65599e82ea75,酒店;快捷酒店,,hotel,f6f3b1fd93af65599e82ea75
0,松江区广富林路3499号（广富林路与三新北路交叉口）,0,52,1,http://api.map.baidu.com/place/detail?uid=373cf757be4416774354d712&output=html&source=placeapi_v2,4.3,0,4.5,56,,31.060013608847,121.19484553923,学苑宾馆,4.5,247.0,4.3,373cf757be4416774354d712,酒店;其他,(021)37780808,hotel,373cf757be4416774354d712
0,上海市浦东新区浦东南路1860号(近浦电路),0,167,1,http://api.map.baidu.com/place/detail?uid=ebcb440cc080f9296e20b92e&output=html&source=placeapi_v2,4.2,0,4.3,127,,31.222237561626,121.5245826895,如家快捷酒店(上海浦东南路八佰伴店),4.2,100.0,4.4,ebcb440cc080f9296e20b92e,酒店;快捷酒店,,hotel,ebcb440cc080f9296e20b92e
0,上海市普陀区真北路2051号(铜川路口),0,32,1,http://api.map.baidu.com/place/detail?uid=af1ae56bb37e850b4207c11f&output=html&source=placeapi_v2,4.5,0,4.5,71,,31.25772295961,121.39801033194,锦江之星酒店(真北店),4.2,230.0,4.6,af1ae56bb37e850b4207c11f,酒店;快捷酒店,(021)52767878,hotel,af1ae56bb37e850b4207c11f
0,上海市浦东新区芳华路220号(地铁7号线芳华路站1号出口沿芳华路直走500米左右),0,81,1,http://api.map.baidu.com/place/detail?uid=15ed53ceeb460c4d9322e0e6&output=html&source=placeapi_v2,4.0,0,4.2,47,,31.200799417308,121.56155586273,7天连锁酒店(上海浦东新国际博览中心店),3.7,259.0,4.2,15ed53ceeb460c4d9322e0e6,酒店;快捷酒店,(021)58609288,hotel,15ed53ceeb460c4d9322e0e6
0,上海市浦东新区妙境路1136弄37 (2号线川沙地铁站往南100米左右),0,177,1,http://api.map.baidu.com/place/detail?uid=9417a203b8bbf3411c38946f&output=html&source=placeapi_v2,4.5,0,4.6,227,,31.186300443409,121.69888795571,上海鸿锦国际酒店,4.5,222.0,4.7,9417a203b8bbf3411c38946f,酒店;其他,(021)60897000,hotel,9417a203b8bbf3411c38946f
0,虹口区四平路333号（近四达路）,0,127,1,http://api.map.baidu.com/place/detail?uid=504d6113c6ea03aa4657261f&output=html&source=placeapi_v2,4.2,0,4.3,178,,31.271494842348,121.49806220817,如家快捷酒店(上海虹口足球场四平路店),4.2,172.0,4.3,504d6113c6ea03aa4657261f,酒店;快捷酒店,"021-51577777,(021)63076678",hotel,504d6113c6ea03aa4657261f
0,上海市闵行区纪翟路888号（北青公路与纪翟路交汇处）,0,264,1,http://api.map.baidu.com/place/detail?uid=8bf87d7581ef078ad618b7da&output=html&source=placeapi_v2,4.4,0,4.5,214,,31.21968644818,121.29255612956,锦江之星酒店(上海虹桥枢纽店),4.4,152.0,4.5,8bf87d7581ef078ad618b7da,酒店;快捷酒店,"(021)33580999,13910574406",hotel,8bf87d7581ef078ad618b7da
0,"黄浦区大林路265号(近陆家浜路,红房子医院)",0,56,1,http://api.map.baidu.com/place/detail?uid=6835e3a7f9b19a57e311031a&output=html&source=placeapi_v2,4.2,0,4.4,147,,31.218181306445,121.48944710317,如家快捷酒店(上海陆家浜路地铁站店),4.4,208.0,4.4,6835e3a7f9b19a57e311031a,酒店;快捷酒店,(021)63457345,hotel,6835e3a7f9b19a57e311031a
0,上海市长宁区华山路1621号（近淮海中路）,0,131,1,http://api.map.baidu.com/place/detail?uid=803708f10459f3600189720f&output=html&source=placeapi_v2,3.3,0,3.5,76,,31.209650238162,121.44099196235,浦江之星精选酒店上海徐家汇店,3.6,59.0,3.6,803708f10459f3600189720f,酒店;快捷酒店,"(021)51696958,(021)62803482,(021)62808087",hotel,803708f10459f3600189720f
0,"上海市黄浦区陕西南路233号(靠永嘉路口,上海文化广场旁,距瑞金医院200米,距淮海路700米)",0,113,1,http://api.map.baidu.com/place/detail?uid=46e86fddb3591376d13ce314&output=html&source=placeapi_v2,3.4,0,3.7,130,,31.215607566726,121.4681179967,汉庭酒店(陕西南路店),4.1,255.0,4.6,46e86fddb3591376d13ce314,酒店;快捷酒店,(021)54656633,hotel,46e86fddb3591376d13ce314
0,上海市黄浦区普育东路7号(靠近陆家浜路跨龙路),0,50,1,http://api.map.baidu.com/place/detail?uid=aa71f7158af44f3eb5147f2d&output=html&source=placeapi_v2,3.9,0,4.1,54,,31.216977887379,121.50266247919,易佰宾馆,3.9,135.0,4.1,aa71f7158af44f3eb5147f2d,酒店;快捷酒店,(021)53087589,hotel,aa71f7158af44f3eb5147f2d
0,上海市浦东新区东书房路172号,0,47,1,http://api.map.baidu.com/place/detail?uid=75d0881a9e4239543a04b117&output=html&source=placeapi_v2,3.8,0,4.1,102,,31.174833481037,121.53955649675,汉庭酒店(世博三林店),4.1,125.0,4.1,75d0881a9e4239543a04b117,酒店;快捷酒店,021-20230788,hotel,75d0881a9e4239543a04b117
0,上海市浦东新区川沙路1218号,0,110,1,http://api.map.baidu.com/place/detail?uid=3912be922947c443f8dc85be&output=html&source=placeapi_v2,4.6,0,4.6,274,,31.268395284414,121.6839179486,维也纳酒店(上海张江金融信息园店),4.6,50.0,4.6,3912be922947c443f8dc85be,酒店;快捷酒店,(021)60456388,hotel,3912be922947c443f8dc85be
0,嘉定区博乐路198号,0,46,1,http://api.map.baidu.com/place/detail?uid=ef773a0f9c354a2d2202201f&output=html&source=placeapi_v2,3.7,0,4.2,58,,31.392590305677,121.25801599291,莫泰酒店(上海嘉定博乐路店),4.2,123.0,3.4,5cfa8657ec1a6afee9f85398,酒店;快捷酒店,(021)51577700,hotel,ef773a0f9c354a2d2202201f
0,金桥路1388号（近金台路）,0,114,1,http://api.map.baidu.com/place/detail?uid=5211d219428101417dc8761f&output=html&source=placeapi_v2,4.0,0,4.2,533,,31.25874800599,121.59433060933,瑞亚臻品酒店(金桥总店),4.1,187.0,4.2,5211d219428101417dc8761f,酒店;其他,(021)50708666,hotel,5211d219428101417dc8761f
0,浦东南路1758号,0,27,1,http://api.map.baidu.com/place/detail?uid=2fd2beab8e52ef4b7adbd216&output=html&source=placeapi_v2,4.1,0,4.3,105,,31.222763726668,121.52544934561,莫泰168酒店(上海浦东南路八佰伴店),4.2,208.0,4.2,2fd2beab8e52ef4b7adbd216,酒店;快捷酒店,,hotel,2fd2beab8e52ef4b7adbd216
0,江苏路599号16-20层,0,33,1,http://api.map.baidu.com/place/detail?uid=593850fbb1600244df1e5218&output=html&source=placeapi_v2,4.0,0,4.3,72,,31.221012089395,121.43934115943,华宫酒店,4.2,206.0,4.2,593850fbb1600244df1e5218,酒店;其他,(021)51061296,hotel,593850fbb1600244df1e5218
0,制造局路789号(近中山南一路)近上海九院,0,38,1,http://api.map.baidu.com/place/detail?uid=3810c87982a5d0929c09f714&output=html&source=placeapi_v2,3.5,0,4.2,133,,31.204909465505,121.4925663555,黄金岛大酒店,4.0,218.0,4.3,3810c87982a5d0929c09f714,酒店;其他,(021)63157789,hotel,3810c87982a5d0929c09f714
0,上海市闵行区莘东路521号(靠近莘北路),0,58,1,http://api.map.baidu.com/place/detail?uid=9ee7cc78857b406916c90517&output=html&source=placeapi_v2,4.2,0,4.4,112,,31.119862330075,121.38008145792,汉庭连锁酒店(莘庄店),4.1,170.0,4.3,9ee7cc78857b406916c90517,酒店;快捷酒店,(021)64980555,hotel,9ee7cc78857b406916c90517
0,上海市闵行区庙泾路56号,0,133,1,http://api.map.baidu.com/place/detail?uid=c8b5cdefd9e5d01a120daa82&output=html&source=placeapi_v2,4.3,0,4.4,234,,31.121150041177,121.38554977452,如家快捷酒店(上海莘庄地铁站庙泾路店),4.3,161.0,4.4,c8b5cdefd9e5d01a120daa82,酒店;快捷酒店,(021)54223303,hotel,c8b5cdefd9e5d01a120daa82
0,上海市静安区,0,67,1,http://api.map.baidu.com/place/detail?uid=7388dffd47b278f2d3ff230e&output=html&source=placeapi_v2,4.4,0,4.5,139,,31.252600454633,121.45829849917,莫泰168酒店(火车站店),4.2,78.0,4.6,7388dffd47b278f2d3ff230e,酒店;快捷酒店,(021)63530308,hotel,7388dffd47b278f2d3ff230e
0,上海闵行区古北路1881号靠近吴中路(亚繁国际广场、江南会）,0,24,1,http://api.map.baidu.com/place/detail?uid=8f1f4703008ed1f222026239&output=html&source=placeapi_v2,4.7,0,4.8,68,,31.192308,121.410378,润都精品酒店(上海虹桥古北店)(原光大会展中心古北店),4.7,276.0,4.7,8f1f4703008ed1f222026239,酒店;其他,,hotel,8f1f4703008ed1f222026239
0,徐汇区虹桥路422号（城开国际大厦对面）,0,39,1,http://api.map.baidu.com/place/detail?uid=a9a5bde6592462a71fe99938&output=html&source=placeapi_v2,3.9,0,4.2,109,,31.199186377619,121.43717681028,如家快捷酒店(上海徐家汇虹桥路港汇广场店),4.0,103.0,4.1,a9a5bde6592462a71fe99938,酒店;快捷酒店,(021)31276996,hotel,a9a5bde6592462a71fe99938
0,江西南路29号,0,55,1,http://api.map.baidu.com/place/detail?uid=2e54dc598cd01b8a922ca3f9&output=html&source=placeapi_v2,3.1,0,3.3,119,,31.23677863246,121.49517477039,99旅馆(上海外滩no.1),3.5,146.0,3.4,2e54dc598cd01b8a922ca3f9,酒店;快捷酒店,(021)50125199,hotel,2e54dc598cd01b8a922ca3f9
0,上海市浦东新区张江广兰路1090号,0,36,1,http://api.map.baidu.com/place/detail?uid=15e1e85eb18e87bb58109313&output=html&source=placeapi_v2,4.1,0,4.2,42,,31.210751617158,121.62737366451,格林豪泰酒店(上海张江店),4.0,232.0,4.3,15e1e85eb18e87bb58109313,酒店;快捷酒店,"(021)50799985,(021)50799800",hotel,15e1e85eb18e87bb58109313
0,"上海市浦东新区川沙镇川沙路5229号(靠近南桥路口,地铁2号线川沙站1号出口,朝北步行80米即达)",0,33,1,http://api.map.baidu.com/place/detail?uid=e116be54574cdb62c91b9517&output=html&source=placeapi_v2,4.2,0,4.4,115,,31.195205917866,121.70556903377,汉庭酒店(川沙店),4.3,187.0,4.4,e116be54574cdb62c91b9517,酒店;快捷酒店,(021)58985500,hotel,e116be54574cdb62c91b9517
0,"上海市青浦区徐泾镇盈港东路1655号(近华徐公路,云怡大酒店)",0,21,1,http://api.map.baidu.com/place/detail?uid=3c61fbba9a133a1c8f1a899c&output=html&source=placeapi_v2,4.7,0,4.8,97,,31.178991391668,121.28189182869,上海虹桥国家会展中心徐泾和颐酒店,4.7,149.0,4.8,3c61fbba9a133a1c8f1a899c,酒店;快捷酒店,(021)59768877,hotel,3c61fbba9a133a1c8f1a899c
0,上海市黄浦区浙江中路386号(近南京东路),0,116,1,http://api.map.baidu.com/place/detail?uid=a7c56ee05b823faaa3acc41a&output=html&source=placeapi_v2,4.2,0,4.4,161,,31.241760887663,121.48475846346,春申江宾馆(浙江中路),4.2,59.0,4.3,a7c56ee05b823faaa3acc41a,酒店;星级酒店,(021)63515710,hotel,a7c56ee05b823faaa3acc41a
0,上海沪青平公路285号（靠近空港六路）,0,37,1,http://api.map.baidu.com/place/detail?uid=d69be9d188fe02dbb220a888&output=html&source=placeapi_v2,4.0,0,4.2,113,,31.185048783025,121.35525075431,易佰酒店上海虹桥机场国家会展中心店,4.0,115.0,4.2,d69be9d188fe02dbb220a888,酒店;快捷酒店,"(021)64060732,4008877004",hotel,d69be9d188fe02dbb220a888
0,浦东新区蔡伦路103号（近张江路）,0,111,1,http://api.map.baidu.com/place/detail?uid=e5befee3da436cbc0b1cc7ce&output=html&source=placeapi_v2,4.1,0,4.3,87,,31.201858159054,121.62714754919,7天连锁酒店(上海张江高科园区店),4.0,191.0,4.6,e5befee3da436cbc0b1cc7ce,酒店;快捷酒店,(021)51389718,hotel,e5befee3da436cbc0b1cc7ce
0,"上海市北翟路1552号（虹桥枢纽地区,近北沈路）",0,50,1,http://api.map.baidu.com/place/detail?uid=3dcc94d5719ce20b631809ba&output=html&source=placeapi_v2,4.2,0,4.4,136,,31.230285418012,121.34559492069,汉庭酒店(上海虹桥枢纽北翟路店),4.2,173.0,4.4,3dcc94d5719ce20b631809ba,酒店;快捷酒店,(021)52967499,hotel,3dcc94d5719ce20b631809ba
0,四川中路540号2层,0,134,1,http://api.map.baidu.com/place/detail?uid=17f77b8a146cd6693a13fda2&output=html&source=placeapi_v2,3.5,0,3.8,171,,31.246648123264,121.49332725808,布丁酒店(上海外滩滨江店),3.5,68.0,3.9,17f77b8a146cd6693a13fda2,酒店;快捷酒店,(021)63231520,hotel,17f77b8a146cd6693a13fda2
0,上海市虹口区广纪路127号(中山北一路广灵二路口轻轨三号线赤峰路站一号出口),0,47,1,http://api.map.baidu.com/place/detail?uid=61f634f6fe2ee6616b49f31e&output=html&source=placeapi_v2,4.3,0,4.5,52,,31.288789844258,121.48902610413,锦江之星酒店(赤峰路店),4.2,209.0,4.4,61f634f6fe2ee6616b49f31e,酒店;快捷酒店,(021)65165222,hotel,61f634f6fe2ee6616b49f31e
0,上海市静安区西藏北路1318号(近中山北路、近8号线西藏北路4号口),0,33,1,http://api.map.baidu.com/place/detail?uid=5ce2637d9ca12c48ae31e50d&output=html&source=placeapi_v2,4.0,0,4.2,92,,31.269866940465,121.4720133222,汉庭酒店(西藏北路店),4.0,154.0,4.2,5ce2637d9ca12c48ae31e50d,酒店;快捷酒店,(021)56723999,hotel,5ce2637d9ca12c48ae31e50d
0,"上海市闵行区青年路299号(七宝老街内,轨交九号线七宝站2号出口步行3分钟)",0,33,1,http://api.map.baidu.com/place/detail?uid=9043dcebe9f9eff6d6b74ef8&output=html&source=placeapi_v2,4.3,0,4.4,148,,31.160343827655,121.35810997002,如家快捷酒店(上海虹桥枢纽七宝古镇店),4.4,199.0,4.4,9043dcebe9f9eff6d6b74ef8,酒店;快捷酒店,(021)64193666,hotel,9043dcebe9f9eff6d6b74ef8
