,address,comment_num,detail,detail_url,di_review_keyword,groupon_num,indoor_floor,lat,lng,name,overall_rating,price,street_id,tag,telephone,type,uid
0,徐汇区淮海中路988号3楼,4788,1,http://api.map.baidu.com/place/detail?uid=924c681b4068fef459bbbc03&output=html&source=placeapi_v2,[],1,,31.222666786765,121.46457713906,查厘士(黄金城店),4,81.0,924c681b4068fef459bbbc03,美食;中餐厅,021-63288868,cater,924c681b4068fef459bbbc03
0,上海市闵行区都市路5001号仲盛世界商场5楼(近莘庄地铁南广场),911,1,http://api.map.baidu.com/place/detail?uid=35d7e1251126aa57902ca389&output=html&source=placeapi_v2,[],1,F5,31.111712211749,121.39307098472,上海小南国(仲盛店),4,187.5,35d7e1251126aa57902ca389,美食;中餐厅,021-64301179,cater,35d7e1251126aa57902ca389
0,人民北路112号三楼,1716,1,http://api.map.baidu.com/place/detail?uid=e0ac6aa3542bbfca85420eb9&output=html&source=placeapi_v2,[],1,,31.017965766658,121.23444923352,炭香园,4.7,55.0,e0ac6aa3542bbfca85420eb9,美食;中餐厅,(021)67865897,cater,e0ac6aa3542bbfca85420eb9
0,"上海市黄浦区南京东路479号新世界休闲港湾3层(南京东路步行街内,近福建中路)",179,1,http://api.map.baidu.com/place/detail?uid=04bdf4a38f823f56344aae8d&output=html&source=placeapi_v2,[],1,F3,31.241332433449,121.48791511621,干锅居(南京东路店),4.3,60.5,04bdf4a38f823f56344aae8d,美食;中餐厅,(021)63526692,cater,04bdf4a38f823f56344aae8d
0,静安区广中西路288号（大宁灵石公园内）,918,1,http://api.map.baidu.com/place/detail?uid=925c550f85bf04ab5b3ac8b6&output=html&source=placeapi_v2,[],1,,31.282422,121.45429,潮府酒家(广中西路店),3.9,112.5,925c550f85bf04ab5b3ac8b6,美食;中餐厅,"(021)66315787,(021)66315797",cater,925c550f85bf04ab5b3ac8b6
0,六合路98号港陆黄浦中心1层102,3080,1,http://api.map.baidu.com/place/detail?uid=da225bc35d3d1cf2b11e3692&output=html&source=placeapi_v2,[],2,,31.24238216896,121.48133053682,银子日本料理铁板烧(人民广场店),4,175.5,da225bc35d3d1cf2b11e3692,美食;外国餐厅,"(021)53862677,(021)53863592",cater,da225bc35d3d1cf2b11e3692
0,公园路547号3楼,317,1,http://api.map.baidu.com/place/detail?uid=80bc985eba1de64fd5b74eaf&output=html&source=placeapi_v2,[],1,,31.153891467641,121.12186293849,重庆高老九火锅(公园路店),4.2,102.0,80bc985eba1de64fd5b74eaf,美食;中餐厅,(021)59771077,cater,80bc985eba1de64fd5b74eaf
0,上海市闵行区民主路91号(近漕宝路),1400,1,http://api.map.baidu.com/place/detail?uid=4642844aa7a686c0c9fa5f13&output=html&source=placeapi_v2,[],2,,31.160324771345,121.35842418381,小肥羊(民主路店),4.9,95.5,4642844aa7a686c0c9fa5f13,美食;中餐厅,021-64781777,cater,4642844aa7a686c0c9fa5f13
0,绿地正大缤纷城11号2楼213(顾村公园绿地·公园广场),1135,1,http://api.map.baidu.com/place/detail?uid=087d865b582fadfef11937d1&output=html&source=placeapi_v2,[],2,F2,31.350006392124,121.3796563963,高丽情自助餐厅,4.1,61.0,087d865b582fadfef11937d1,美食;外国餐厅,(021)56860597,cater,087d865b582fadfef11937d1
0,上海市浦东新区碧云路186号(白桦路黑松路间),133,1,http://api.map.baidu.com/place/detail?uid=4ce10ce66bcbf5b8441a32d6&output=html&source=placeapi_v2,[],1,,31.242335857348,121.58166227923,九储堂,4.3,516.0,4ce10ce66bcbf5b8441a32d6,美食;中餐厅,(021)50305757,cater,4ce10ce66bcbf5b8441a32d6
0,上海市浦东新区锦绣路2500号,631,1,http://api.map.baidu.com/place/detail?uid=de86811b1e9adc87fea778b8&output=html&source=placeapi_v2,[],2,,31.199108337847,121.54495845231,蒋记海鲜姿造(锦绣店),4.4,142.0,de86811b1e9adc87fea778b8,美食;中餐厅,02150917527,cater,de86811b1e9adc87fea778b8
0,江宁路街道西康路901号101室,59,1,http://api.map.baidu.com/place/detail?uid=631c41570d19fd7830f71de3&output=html&source=placeapi_v2,[],2,,31.245336742023,121.4495300049,湘阁里辣盛盛美食,4.4,54.0,631c41570d19fd7830f71de3,美食;中餐厅,,cater,631c41570d19fd7830f71de3
0,黄浦区打浦路1号金玉兰广场二楼(日月光对面),2476,1,http://api.map.baidu.com/place/detail?uid=007d77e51b72cb1302294f01&output=html&source=placeapi_v2,[],1,,31.211563856462,121.47726628649,阿罗欢乐餐厅,4.7,94.5,007d77e51b72cb1302294f01,美食;小吃快餐店,"(021)33318528,(021)33318529",cater,007d77e51b72cb1302294f01
0,嘉定区曹安路1500号,140,1,http://api.map.baidu.com/place/detail?uid=a3e8341c7493878c4bfd3faf&output=html&source=placeapi_v2,[],1,,31.257641253997,121.37819434664,同君福大酒楼,4.8,111.0,a3e8341c7493878c4bfd3faf,美食;中餐厅,,cater,a3e8341c7493878c4bfd3faf
0,南京东路720号上海市第一食品商店3层,403,1,http://api.map.baidu.com/place/detail?uid=05dd7d5f2b6d4018ad080f51&output=html&source=placeapi_v2,[],2,,31.241154178235,121.48333170907,争鲜回转寿司(南京东路店),4.6,53.0,05dd7d5f2b6d4018ad080f51,美食;外国餐厅,021-34098757,cater,05dd7d5f2b6d4018ad080f51
0,上海市嘉定区新源路1053号(民丰路口),466,1,http://api.map.baidu.com/place/detail?uid=74658e443821864842d63ec5&output=html&source=placeapi_v2,[],1,,31.311662499569,121.15752454259,老乡自助餐安亭店,4.3,44.0,74658e443821864842d63ec5,美食;外国餐厅,15821955096,cater,74658e443821864842d63ec5
0,真华路888号巴黎春天5楼(大华一路、真华路交汇处),1053,1,http://api.map.baidu.com/place/detail?uid=7de68d27e7bb420f86420e3d&output=html&source=placeapi_v2,[],2,,31.277070786802,121.41735811596,欢乐牧场自助餐厅(大华店),3.5,73.0,7de68d27e7bb420f86420e3d,美食;外国餐厅,"(021)66073368,18737452976",cater,7de68d27e7bb420f86420e3d
0,闵行区七莘路3166号,1266,1,http://api.map.baidu.com/place/detail?uid=e3a7fd13a608294b28b97cc2&output=html&source=placeapi_v2,[],2,,31.164034989517,121.35330684036,临江门老火锅(七莘路店),4.3,85.5,e3a7fd13a608294b28b97cc2,美食;中餐厅,(021)54856528,cater,e3a7fd13a608294b28b97cc2
0,阳曲路473号1楼,1155,1,http://api.map.baidu.com/place/detail?uid=15ed53cee8af0d4d9222e0f9&output=html&source=placeapi_v2,[],2,,31.320332517629,121.4663878921,小肥羊(阳曲路店),4.3,95.5,15ed53cee8af0d4d9222e0f9,美食;中餐厅,021-66981177,cater,15ed53cee8af0d4d9222e0f9
0,沪闵路7866号莲花国际广场3层324,1211,1,http://api.map.baidu.com/place/detail?uid=3d86f6cb30902c7a45e274da&output=html&source=placeapi_v2,[],1,F3,31.139282124796,121.40978948601,顺水楼大酒店,4.1,86.5,3d86f6cb30902c7a45e274da,美食;中餐厅,(021)64051817,cater,3d86f6cb30902c7a45e274da
0,浦东新区昌里路113号陌生人火锅店,1313,1,http://api.map.baidu.com/place/detail?uid=1816533479eeaa1dfa2d61ee&output=html&source=placeapi_v2,[],1,,31.180885774158,121.5072068307,陌生人火锅餐厅(昌里路店),4.5,89.0,1816533479eeaa1dfa2d61ee,美食;中餐厅,(021)58866868,cater,1816533479eeaa1dfa2d61ee
0,南京东路299号F5层501,4414,1,http://api.map.baidu.com/place/detail?uid=012751283839248dce06a45c&output=html&source=placeapi_v2,[],,F5,31.242739885874,121.49070624935,泰妃殿,4.4,99.0,012751283839248dce06a45c,美食;外国餐厅,(021)63351777,cater,012751283839248dce06a45c
0,上海市浦东新区滨江大道3688号,286,1,http://api.map.baidu.com/place/detail?uid=ea4a3dc906adfb374f5547ab&output=html&source=placeapi_v2,[],1,,31.235287642729,121.51069691918,浦之舟餐厅,4.2,473.5,ea4a3dc906adfb374f5547ab,美食;中餐厅,021-58400318;021-58400090,cater,ea4a3dc906adfb374f5547ab
0,荣乐西路199弄8-2号松江时代广场,149,1,http://api.map.baidu.com/place/detail?uid=61acdd2f587ee9464d2fdfed&output=html&source=placeapi_v2,[],1,,31.020890330971,121.21520752949,厚道家宴,3.6,100.0,61acdd2f587ee9464d2fdfed,美食;中餐厅,(021)57855198,cater,61acdd2f587ee9464d2fdfed
0,上海市徐汇区徐虹中路20-6号西岸创意园(近轻轨宜山路站),211,1,http://api.map.baidu.com/place/detail?uid=fa835ce23ebbb1afe812e436&output=html&source=placeapi_v2,[],1,,31.19405560725,121.43109591478,粤汕一牛,4.6,99.0,fa835ce23ebbb1afe812e436,美食;中餐厅,(021)34604259,cater,fa835ce23ebbb1afe812e436
0,洛川东路433号(共和新路闸北公园),115,1,http://api.map.baidu.com/place/detail?uid=7928063eef2d28b4f4231096&output=html&source=placeapi_v2,[],2,,31.275018165878,121.4659343134,品胜味道,4,82.0,7928063eef2d28b4f4231096,美食;中餐厅,(021)56388888,cater,7928063eef2d28b4f4231096
0,大连路970号海上海新城商务楼9号楼1层107室,787,1,http://api.map.baidu.com/place/detail?uid=d0350f31d6d5cceb7369d333&output=html&source=placeapi_v2,[],1,F1,31.270754732567,121.51447479511,台北有间牛排馆(海上海店),4.8,59.0,d0350f31d6d5cceb7369d333,美食;外国餐厅,(021)65682228,cater,d0350f31d6d5cceb7369d333
0,上海市杨浦区国和路22号(政旦东路口),1735,1,http://api.map.baidu.com/place/detail?uid=606ab0d008b2ce330f3ddab8&output=html&source=placeapi_v2,[],1,,31.308352906729,121.52587750706,川香演义(国和路店),4.5,60.0,606ab0d008b2ce330f3ddab8,美食;中餐厅,(021)65388377,cater,606ab0d008b2ce330f3ddab8
0,吴中路682号金虹桥商务广场C座2楼,947,1,http://api.map.baidu.com/place/detail?uid=8a09531a3c92680ac91b95ea&output=html&source=placeapi_v2,[],1,,31.187303072678,121.40296411493,香天下清油火锅(吴中路店),4.6,120.0,8a09531a3c92680ac91b95ea,美食;中餐厅,(021)52236097,cater,8a09531a3c92680ac91b95ea
0,田东路258弄-4号(宏润花园小区门口),1019,1,http://api.map.baidu.com/place/detail?uid=3e4a363ff9e1b1d249fd3f5d&output=html&source=placeapi_v2,[],1,,31.180036294092,121.44622356767,润苑大酒楼,4,109.0,3e4a363ff9e1b1d249fd3f5d,美食;中餐厅,"(021)64289797,(021)64261717",cater,3e4a363ff9e1b1d249fd3f5d
0,"龙皓路1088号万达广场3F-BB号,金山万达广场三楼",1336,1,http://api.map.baidu.com/place/detail?uid=1924f8c6a32dc92b7069d3c9&output=html&source=placeapi_v2,[],1,F3,30.76069185849,121.3447701332,多伦多海鲜自助餐厅(金山万达店),4,89.0,1924f8c6a32dc92b7069d3c9,美食;中餐厅,(021)37311288,cater,1924f8c6a32dc92b7069d3c9
0,上海市黄浦区西藏南路123号锦江都城青年会经典酒店2层,356,1,http://api.map.baidu.com/place/detail?uid=b1c556e857977315b526558e&output=html&source=placeapi_v2,[],1,,31.233055127183,121.4858710364,晶采轩(青年会宾馆店),4.7,302.0,b1c556e857977315b526558e,美食;中餐厅,(021)63737359,cater,b1c556e857977315b526558e
0,浦东新区浦明路1999号云天地美食休闲广场内,83,1,http://api.map.baidu.com/place/detail?uid=61bcf112613dc2d346e274a8&output=html&source=placeapi_v2,[],1,,31.209819207734,121.51836162329,宝燕壹号(滨江店),4.1,258.0,61bcf112613dc2d346e274a8,美食;中餐厅,021-68805777,cater,61bcf112613dc2d346e274a8
0,惠南镇城东路23号(永乐斜对面),268,1,http://api.map.baidu.com/place/detail?uid=fc96fd43e1a9ae07f4eafc1c&output=html&source=placeapi_v2,[],1,,31.050739,121.769609,巴蜀隆门火锅,4.4,74.0,fc96fd43e1a9ae07f4eafc1c,美食;中餐厅,(021)36680006,cater,fc96fd43e1a9ae07f4eafc1c
0,上海市浦东新区芳甸路1380号1楼及B1楼,1003,1,http://api.map.baidu.com/place/detail?uid=af4e33a4d23b0be4081cc7b7&output=html&source=placeapi_v2,[],1,,31.213317125129,121.569885494,查厘士(浦东乐坊店),3.8,81.5,af4e33a4d23b0be4081cc7b7,美食;小吃快餐店,(021)31216230,cater,af4e33a4d23b0be4081cc7b7
0,九江路327号B楼4楼,430,1,http://api.map.baidu.com/place/detail?uid=f679303366a97900f33cba33&output=html&source=placeapi_v2,[],1,,31.241965036662,121.48995653974,林记五哥,4.5,124.0,f679303366a97900f33cba33,美食;中餐厅,(021)63150883,cater,f679303366a97900f33cba33
0,北宝兴路262号,133,1,http://api.map.baidu.com/place/detail?uid=b77ba9ff4141a3c84e554722&output=html&source=placeapi_v2,[],1,,31.280323076681,121.4712250788,我家酸菜鱼(闸北店),4.4,67.5,b77ba9ff4141a3c84e554722,美食;中餐厅,(021)56778905,cater,b77ba9ff4141a3c84e554722
0,上海静安区武定路1052号(胶州路口),4965,1,http://api.map.baidu.com/place/detail?uid=8e9d06b55a2eedd615c9050e&output=html&source=placeapi_v2,[],,,31.23619368948,121.44853296569,捞王火锅锅物料理(静安店),4.9,106.0,8e9d06b55a2eedd615c9050e,美食;中餐厅,,cater,8e9d06b55a2eedd615c9050e
0,上海静安区南京西路1856号炫动乐百动漫城4楼近乌鲁木齐北路,3120,1,http://api.map.baidu.com/place/detail?uid=cdef4edf32a3d65729d7ab9c&output=html&source=placeapi_v2,[],2,,31.228151479831,121.44995192621,高木日本料理(静安店),4.9,168.0,cdef4edf32a3d65729d7ab9c,美食;外国餐厅,021-62491977;021-62499957,cater,cdef4edf32a3d65729d7ab9c
0,上海市长宁区镇宁路11号1-2层,1010,1,http://api.map.baidu.com/place/detail?uid=81d6a509c65a32596e20b918&output=html&source=placeapi_v2,[],1,,31.221649213114,121.44493160277,Tima Harbour(镇宁店),4.1,82.0,81d6a509c65a32596e20b918,美食;茶座,(021)62258684,cater,81d6a509c65a32596e20b918
0,上海闵行区七莘路2099号华友大厦3楼近中谊路,498,1,http://api.map.baidu.com/place/detail?uid=22e11407d3efafadd4b74efa&output=html&source=placeapi_v2,[],2,,31.146664730857,121.36605477349,天禧大酒楼（七宝店）,4.4,144.5,22e11407d3efafadd4b74efa,美食;中餐厅,,cater,22e11407d3efafadd4b74efa
0,松江区新桥镇新南街277号(恒宣路东),115,1,http://api.map.baidu.com/place/detail?uid=3c0ea7c553ea5885faf0cbf2&output=html&source=placeapi_v2,[],1,,31.06816493767,121.32329795553,上海阿婆私房菜(新桥店),3.9,67.5,3c0ea7c553ea5885faf0cbf2,美食;中餐厅,(021)57644097,cater,3c0ea7c553ea5885faf0cbf2
0,上海市黄浦区云南南路180号淮云大厦,7538,1,http://api.map.baidu.com/place/detail?uid=6b65107a204da9d208a8d45f&output=html&source=placeapi_v2,[],,,31.232565674985,121.48791881038,辣府(云南南路店),4.5,146.5,6b65107a204da9d208a8d45f,美食;中餐厅,(021)53210557,cater,6b65107a204da9d208a8d45f
0,广中路551号104单元,76,1,http://api.map.baidu.com/place/detail?uid=35016c4e58a7b7a39c09f7de&output=html&source=placeapi_v2,[],2,,31.286123308506,121.47338491973,千岛湖渔,4.1,75.0,35016c4e58a7b7a39c09f7de,美食;中餐厅,021-55581176,cater,35016c4e58a7b7a39c09f7de
0,奉贤区南桥镇轿行路958号（近悦华大酒店）,359,1,http://api.map.baidu.com/place/detail?uid=ffd6d4038e57f09617b54bd7&output=html&source=placeapi_v2,[],2,,30.911872937479,121.46487140135,汉贝村韩国料理(悦华大酒店北),4.4,63.0,ffd6d4038e57f09617b54bd7,美食;外国餐厅,(021)67110677,cater,ffd6d4038e57f09617b54bd7
0,浦东新区板泉路2055号维也纳3好酒店2楼(近浦三路),184,1,http://api.map.baidu.com/place/detail?uid=6424cef46cf402365a3ac8e7&output=html&source=placeapi_v2,[],1,,31.172950772994,121.5376542923,九度湘菜(三林店),4,66.0,6424cef46cf402365a3ac8e7,美食;中餐厅,(021)50907117,cater,6424cef46cf402365a3ac8e7
0,大华二路68号(大华路),184,1,http://api.map.baidu.com/place/detail?uid=4ed94c1cfca2eca361685849&output=html&source=placeapi_v2,[],1,,31.278586,121.421712,芝根芝底(大华二路店),4.1,30.0,4ed94c1cfca2eca361685849,美食,(021)56618516,cater,4ed94c1cfca2eca361685849
0,上海虹口区周家嘴路816号(舟山路口),682,1,http://api.map.baidu.com/place/detail?uid=5b25f446327964f31029355b&output=html&source=placeapi_v2,[],1,,31.264864738552,121.50981523232,旺旺羊肉火锅旺旺三分店,4.1,80.0,5b25f446327964f31029355b,美食;中餐厅,(021)65863218,cater,5b25f446327964f31029355b
0,真华路950号151室,315,1,http://api.map.baidu.com/place/detail?uid=bae463e8efbfeecfb5147fdf&output=html&source=placeapi_v2,[],1,,31.278443123259,121.41749430447,一鼎鲜海货工场（大华店）,4.2,104.0,bae463e8efbfeecfb5147fdf,美食;小吃快餐店,"(021)60343058,15000904020",cater,bae463e8efbfeecfb5147fdf
0,上海市长宁区娄山关路122号太阳广场,221,1,http://api.map.baidu.com/place/detail?uid=d219bb1dc1b3b892f40e77a0&output=html&source=placeapi_v2,[],1,,31.21090595469,121.40959057862,白木屋居乐屋旨太阳广场店,4.2,171.0,d219bb1dc1b3b892f40e77a0,美食;外国餐厅,021-62958488,cater,d219bb1dc1b3b892f40e77a0
0,金科路3057号汇智国际商业中心二楼C2-1—L2-1(近地铁站),241,1,http://api.map.baidu.com/place/detail?uid=c8d33a12012d248e17b54b2e&output=html&source=placeapi_v2,[],1,F2,31.208472163976,121.60685377236,徽膳轩(汇智店),4.2,75.0,c8d33a12012d248e17b54b2e,美食;中餐厅,(021)51355879,cater,c8d33a12012d248e17b54b2e
0,黄浦区陕西南路35号红房子楼房6楼(近长乐路),2962,1,http://api.map.baidu.com/place/detail?uid=41572e00e7ebf4adb55f1e86&output=html&source=placeapi_v2,[],1,,31.224097803016,121.46838410152,红房子西菜馆淮海店,4,163.0,41572e00e7ebf4adb55f1e86,美食;外国餐厅,"(021)64374902,(021)64313293",cater,41572e00e7ebf4adb55f1e86
0,宝山区场中路3329号二楼,50,1,http://api.map.baidu.com/place/detail?uid=2515293fbf21c916eee4a52c&output=html&source=placeapi_v2,[],1,,31.309654447676,121.43493153398,三人行骨头王火锅(场中路店),4.5,85.5,2515293fbf21c916eee4a52c,美食;中餐厅,(021)56883113,cater,2515293fbf21c916eee4a52c
0,上海市松江区泰晤士小镇三新北路900弄伯克大街1052号,477,1,http://api.map.baidu.com/place/detail?uid=50f248e7a5f8b9c09d95de14&output=html&source=placeapi_v2,[],2,,31.040934390609,121.20274619324,上井精致料理,4.9,259.5,50f248e7a5f8b9c09d95de14,美食;外国餐厅,(021)67871857,cater,50f248e7a5f8b9c09d95de14
0,花园路16号嘉和国际大厦2楼,505,1,http://api.map.baidu.com/place/detail?uid=b0c308780bed97cabbbd630a&output=html&source=placeapi_v2,[],1,,31.275697931484,121.48515516033,聚辣重庆麻辣火锅(花园路店),4.7,97.0,b0c308780bed97cabbbd630a,美食;中餐厅,(021)66077557,cater,b0c308780bed97cabbbd630a
0,上海市普陀区真南路1228号上海康建商务广场1层,72,1,http://api.map.baidu.com/place/detail?uid=902f259e031e30c0ed74f83e&output=html&source=placeapi_v2,[],2,,31.278248630032,121.38042495119,拉丝维斯阳光餐厅,4.2,41.0,902f259e031e30c0ed74f83e,美食;中餐厅,"(021)56422171,(021)56389071",cater,902f259e031e30c0ed74f83e
0,上海浦东新区紫薇路15-17号(高斯路口),102,1,http://api.map.baidu.com/place/detail?uid=5541c73e148c4e130aa8d484&output=html&source=placeapi_v2,[],1,,31.205196664811,121.61971204016,牧羊传奇火锅,5,105.0,5541c73e148c4e130aa8d484,美食;中餐厅,(021)50790898,cater,5541c73e148c4e130aa8d484
0,上海闵行区七莘路2908号(近七宝老街),401,1,http://api.map.baidu.com/place/detail?uid=3f9337d6127ee4aaf6231080&output=html&source=placeapi_v2,[],1,,31.155437977933,121.3593530783,村夫烤鱼(七莘路店),4.2,56.0,3f9337d6127ee4aaf6231080,美食;中餐厅,(021)64619331,cater,3f9337d6127ee4aaf6231080
0,上海市徐汇区零陵路899号飞洲国际广场B1层,259,1,http://api.map.baidu.com/place/detail?uid=fd007c5e78e71375a8f729cc&output=html&source=placeapi_v2,[],2,B1,31.189217171532,121.44377997154,争鲜回转寿司(飞洲国际店),4.6,54.0,fd007c5e78e71375a8f729cc,美食;外国餐厅,"(021)51506643,(021)52171381",cater,fd007c5e78e71375a8f729cc
0,真华路888号巴黎春天5楼,57,1,http://api.map.baidu.com/place/detail?uid=be0e6627519a02d1ea12e448&output=html&source=placeapi_v2,[],2,F5,31.276884721879,121.41924006241,上井日本料理(巴黎春天店),4.2,259.5,be0e6627519a02d1ea12e448,美食;外国餐厅,(021)66078502,cater,be0e6627519a02d1ea12e448
0,中山中路119号3楼,286,1,http://api.map.baidu.com/place/detail?uid=43b7e8896542b97359f6bef6&output=html&source=placeapi_v2,[],1,,31.012667848878,121.2402383481,虹兴火锅店(松江店),4,68.0,43b7e8896542b97359f6bef6,美食;中餐厅,"02157724493,02157724487",cater,43b7e8896542b97359f6bef6
0,普陀区长寿路505弄6号(近胶州路),1312,1,http://api.map.baidu.com/place/detail?uid=dffd464266554dab3d9a5e98&output=html&source=placeapi_v2,[],1,,31.244459425887,121.44187658513,三人行骨头王火锅(长寿店),4.8,83.0,7dbaf31afbda191679dbd21d,美食;中餐厅,(021)62668575,cater,dffd464266554dab3d9a5e98
0,金沙路201号(上海外国语大学对面),498,1,http://api.map.baidu.com/place/detail?uid=4edf9fbf42e2ed8dcd06a4e8&output=html&source=placeapi_v2,[],1,,31.389812207261,121.26470307319,明成缘(金沙路店),4.5,89.0,4edf9fbf42e2ed8dcd06a4e8,美食;外国餐厅,(021)59526557,cater,4edf9fbf42e2ed8dcd06a4e8
0,上海市浦东新区碧云路555号金桥购物中心1层,1275,1,http://api.map.baidu.com/place/detail?uid=ef773a0f924e442d220220d6&output=html&source=placeapi_v2,[],2,F1,31.244852088391,121.58655804426,争鲜回转寿司(金桥店),4.7,52.0,ef773a0f924e442d220220d6,美食;外国餐厅,(021)50303661,cater,ef773a0f924e442d220220d6
0,上海徐汇区淮海中路1728号(近吴兴路),48,1,http://api.map.baidu.com/place/detail?uid=606289fd6d70f34ca20464cd&output=html&source=placeapi_v2,[],2,,31.212346,121.447093,利东酒家,4.3,84.0,606289fd6d70f34ca20464cd,美食;中餐厅,(021)64378000,cater,606289fd6d70f34ca20464cd
0,东川路2325号燎升城市生活广场1层,470,1,http://api.map.baidu.com/place/detail?uid=5d12aecf299982d5b1077d14&output=html&source=placeapi_v2,[],1,,31.017047949049,121.41812090221,北极岛,4.2,56.0,5d12aecf299982d5b1077d14,美食,(021)61111817,cater,5d12aecf299982d5b1077d14
0,瑞虹天地星星堂天宝路280弄17号B1-28室,1206,1,http://api.map.baidu.com/place/detail?uid=46c9f8c64e7247ba43afe6ce&output=html&source=placeapi_v2,[],1,B1,31.26992579503,121.50295275045,重庆熬家老火锅,4.5,118.5,46c9f8c64e7247ba43afe6ce,美食;中餐厅,(021)65571266,cater,46c9f8c64e7247ba43afe6ce
0,上海杨浦区国济路12号(近百联又一城),5082,1,http://api.map.baidu.com/place/detail?uid=2c0bd6c547acd9b342ab9abf&output=html&source=placeapi_v2,[],1,,31.307331819651,121.5226288575,爆爆椒香辣虾干锅三绝(五角场总店),4.3,65.0,2c0bd6c547acd9b342ab9abf,美食;中餐厅,(021)65107873,cater,2c0bd6c547acd9b342ab9abf
0,上海市杨浦区黄兴路1800号,5470,1,http://api.map.baidu.com/place/detail?uid=b747c64232b17049afee7a80&output=html&source=placeapi_v2,[],,,31.296126762414,121.52787174529,好山海鲜自助,4.6,220.0,b747c64232b17049afee7a80,美食;中餐厅,(021)60708555,cater,b747c64232b17049afee7a80
0,上海市奉贤区解放东路1215号,445,1,http://api.map.baidu.com/place/detail?uid=9c20c3d216ee805e5cd4feb5&output=html&source=placeapi_v2,[],1,,30.923025478236,121.47543699017,老北京羊蝎子涮羊肉,4.8,40.0,9c20c3d216ee805e5cd4feb5,美食;中餐厅,13621839946,cater,9c20c3d216ee805e5cd4feb5
0,潍坊路162号第3幢2层,521,1,http://api.map.baidu.com/place/detail?uid=ef773a0f93e44b2d230220ac&output=html&source=placeapi_v2,[],1,,31.231998294237,121.53374840231,徽珍源(潍坊路店),4,81.0,ef773a0f93e44b2d230220ac,美食;中餐厅,(021)68769117,cater,ef773a0f93e44b2d230220ac
0,闵行区虹许路788号名都城俱乐部21B号铺（沿水城南路往古羊路方向走到底，名都城俱乐部后巷）,406,1,http://api.map.baidu.com/place/detail?uid=d991e1162264f54c1e389488&output=html&source=placeapi_v2,[],2,,31.196181,121.400929,红花铁板烧,4.5,774.0,,美食;外国餐厅,"(021)64051878,(021)64051877",cater,d991e1162264f54c1e389488
0,奉贤区南桥镇环城西路463号(近解放西路),457,1,http://api.map.baidu.com/place/detail?uid=0a46dc0f1c94db47316212b0&output=html&source=placeapi_v2,[],1,,30.91542102182,121.45094151818,汉贝村韩国料理(南桥环城西路),4.3,58.0,0a46dc0f1c94db47316212b0,美食;外国餐厅,(021)67193225,cater,0a46dc0f1c94db47316212b0
0,上海市杨浦区长阳路1568号复地四季广场1层,224,1,http://api.map.baidu.com/place/detail?uid=87248d96d7a210aa2806cefe&output=html&source=placeapi_v2,[],1,,31.274209973453,121.53922055263,长阳公馆,4.3,231.0,87248d96d7a210aa2806cefe,美食;中餐厅,"(021)33772777,(021)33778777",cater,87248d96d7a210aa2806cefe
0,栖山路104号(巨野路),193,1,http://api.map.baidu.com/place/detail?uid=3bd671c00bf5bebbd0ff232f&output=html&source=placeapi_v2,[],1,,31.248991885704,121.54981311404,奈美居酒屋,4.5,101.0,3bd671c00bf5bebbd0ff232f,美食;外国餐厅,18818228803,cater,3bd671c00bf5bebbd0ff232f
0,上海市静安区共和新路1878-2008号大宁国际商业广场1层,1827,1,http://api.map.baidu.com/place/detail?uid=1020060f141597bf1994c6b6&output=html&source=placeapi_v2,[],,F3,31.28109779688,121.45771850104,一茶一坐(大宁店),5,50.0,1020060f141597bf1994c6b6,美食;中餐厅,(021)66315339,cater,1020060f141597bf1994c6b6
0,上海市黄浦区南京东路830号上海市第一百货商店(南京东路店)7层,3652,1,http://api.map.baidu.com/place/detail?uid=bcaebff8be569b4dc8e33c8d&output=html&source=placeapi_v2,[],,F7,31.2416572049,121.48077384548,顺风大酒店(西藏中路),4.2,116.0,bcaebff8be569b4dc8e33c8d,美食;中餐厅,,cater,bcaebff8be569b4dc8e33c8d
0,梅川路1275号A19座,48,1,http://api.map.baidu.com/place/detail?uid=88b27ada4537498938e4a6ce&output=html&source=placeapi_v2,[],1,,31.248799,121.387994,小开海鲜餐厅,4.5,104.0,88b27ada4537498938e4a6ce,美食;中餐厅,(021)62920677,cater,88b27ada4537498938e4a6ce
0,上海浦东新区张杨路501号第一八佰伴9楼(近浦东南路),3885,1,http://api.map.baidu.com/place/detail?uid=2527be1e36e650aa4bfc8df3&output=html&source=placeapi_v2,[],,F9,31.234189661562,121.5227055391,新旺茶餐厅(八佰伴店),4.3,60.0,2527be1e36e650aa4bfc8df3,美食;中餐厅,(021)58357979,cater,2527be1e36e650aa4bfc8df3
0,张扬路601号华诚大厦A-101.102.103。距商城路站约320米,1438,1,http://api.map.baidu.com/place/detail?uid=8fa14fc392133677f6eafcf3&output=html&source=placeapi_v2,[],1,,31.234053428588,121.52567089679,甜蜜蜜(浦东店),4.4,49.0,8fa14fc392133677f6eafcf3,美食;中餐厅,(021)58356619,cater,8fa14fc392133677f6eafcf3
0,北京西路1124号一楼(陕西北路),652,1,http://api.map.baidu.com/place/detail?uid=4cdb793e437fb778a8f0cd03&output=html&source=placeapi_v2,[],1,,31.23605172522,121.45990977697,SOFIA,4.3,68.5,4cdb793e437fb778a8f0cd03,美食;外国餐厅,(021)62661016,cater,4cdb793e437fb778a8f0cd03
